RID,SID,text,polarity,category,target 
1271,1271:1,Ilk gittigimde çok lezzetli gelen dürüm 2. gidisimde tam bir fiyaskoydu çok yagli oldugundan yiyemedik arkadaslarla aç kaldik resmen :,positive,FOOD#QUALITY,dürüm
1271,1271:1,Ilk gittigimde çok lezzetli gelen dürüm 2. gidisimde tam bir fiyaskoydu çok yagli oldugundan yiyemedik arkadaslarla aç kaldik resmen :,negative,FOOD#QUALITY,dürüm
1271,1271:2,"((( Mekanin kalabalik olmasindan mi kaynakliydi bu dikkatsizlik anlam veremedim, bu kadar övgü almasina ragmen böyle olumsuz bir durum ilginç geldi.",negative,RESTAURANT#GENERAL,durum
1272,1272:0,Seyir terasi - Istanbul'u seyretmenin en çok keyif verdigi yerlerden biridir.,positive,AMBIENCE#GENERAL,Seyir terasi
1272,1272:0,Seyir terasi - Istanbul'u seyretmenin en çok keyif verdigi yerlerden biridir.,positive,AMBIENCE#GENERAL,yerlerden
1272,1272:1,Manzarasi sakinlestirir ve huzur verir.,positive,AMBIENCE#GENERAL,Manzarasi
1272,1272:2,Personel ilgilidir.,positive,SERVICE#GENERAL,Personel
1272,1272:3,Burada kendinizi kötü hissetmezsiniz ve mutlu ayrilirsiniz.,positive,RESTAURANT#GENERAL,Burada
1273,1273:0,"Lezzetli yemekler, rahat ortam ve uygun fiyatlar.",positive,RESTAURANT#PRICES,fiyatlar
1273,1273:0,"Lezzetli yemekler, rahat ortam ve uygun fiyatlar.",positive,FOOD#QUALITY,yemekler
1273,1273:0,"Lezzetli yemekler, rahat ortam ve uygun fiyatlar.",positive,AMBIENCE#GENERAL,ortam
1273,1273:1,Tek sorunu ulaşımı birazcık sıkıntılı.,negative,LOCATION#GENERAL,ulaşımı
1273,1273:2,Özel aracımızla nereden gireceğimizi pek kestiremedik ancak 10 dakikalık bir çaba sonununda mekana ulaştık.,negative,LOCATION#GENERAL,gireceğimizi
1273,1273:3,Yemeğin ardından cafe ortamına devam edebilirsiniz.,positive,AMBIENCE#GENERAL,cafe ortamına
1273,1273:4,"Aynı zamanda Tavla, okey gibi oyunları da oynayabileceğiniz bölümleri var.",positive,RESTAURANT#GENERAL,"Tavla, okey gibi oyunları"
1273,1273:5,Gayet kullanışlı ve uygun.,positive,RESTAURANT#GENERAL,NULL
1274,1274:0,Yazın daha da güzel olan mekan.,positive,RESTAURANT#GENERAL,mekan
1274,1274:1,en sevdıgım big chef şubesi arkadaşlarınızla keyifli zaman geçireceğiniz bu mekan göksunun incisi tekrar gidiceğinizden emin olabilirsiniz,positive,RESTAURANT#GENERAL,mekan
1275,1275:0,Manzaradan kurtaran bir mekan.,positive,AMBIENCE#GENERAL,Manzaradan
1275,1275:0,Manzaradan kurtaran bir mekan.,negative,RESTAURANT#GENERAL,mekan
1275,1275:1,Pek sevmedim acikcasi.,negative,RESTAURANT#GENERAL,NULL
1275,1275:2,Kofteleri de cok cok mukemmel degil.,neutral,FOOD#QUALITY,Kofteleri
1275,1275:3,Idare eder denilebilir.,neutral,RESTAURANT#GENERAL,NULL
1275,1275:4,Guler yuz yok.,negative,SERVICE#GENERAL,Guler yuz
1275,1275:5,Gurultulu ve aksam saatlerinde oldukca kalabalik oluyor.,negative,AMBIENCE#GENERAL,NULL
1276,1276:0,Oturduğunuz sürece sürekli patlamış mısır getiriyorlar.,positive,SERVICE#GENERAL,patlamış mısır
1276,1276:1,Durmazsanız bir saat içinde yaklaşık 10 kase falan yiyebilirsiniz.,positive,FOOD#STYLE_OPTIONS,yiyebilirsiniz
1276,1276:2,Ayrıca en son Premier League maçlarını da veriyorlardı.,positive,SERVICE#GENERAL,Premier League maçlarını
1277,1277:0,"Kuru fasulyenin lezzetine diyecek söz yok, fiyatlar da makul sayılır ancak mekan düğün salonundan bozma.",negative,AMBIENCE#GENERAL,mekan
1277,1277:0,"Kuru fasulyenin lezzetine diyecek söz yok, fiyatlar da makul sayılır ancak mekan düğün salonundan bozma.",positive,FOOD#QUALITY,Kuru fasulyenin lezzetine
1277,1277:0,"Kuru fasulyenin lezzetine diyecek söz yok, fiyatlar da makul sayılır ancak mekan düğün salonundan bozma.",positive,RESTAURANT#PRICES,fiyatlar
1277,1277:1,En nihayetinde kuru fasulyeci ancak ortam daha zevkli hale getirilebilir.,negative,AMBIENCE#GENERAL,ortam
1278,1278:0,"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat.",neutral,FOOD#QUALITY,ürünler
1278,1278:0,"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat.",positive,LOCATION#GENERAL,Mekanin konumu
1278,1278:0,"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat.",neutral,SERVICE#GENERAL,hizmet
1278,1278:1,- Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar.,positive,LOCATION#GENERAL,Anadolu hisarinda
1278,1278:1,- Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar.,negative,RESTAURANT#GENERAL,NULL
1278,1278:2,Ben farkli zamanlarda gittim ama mekanin kimligi enerjisi bana hitap etmiyor...,negative,RESTAURANT#GENERAL,mekanin kimligi enerjisi
1278,1278:3,Mutlaka müdavimleri vardir ama beni çekmiyor.,negative,RESTAURANT#GENERAL,NULL
1278,1278:4,Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...,positive,RESTAURANT#GENERAL,buradan
1278,1278:4,Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...,negative,SERVICE#GENERAL,isletmeci
1279,1279:0,Konum olarak aslinda çok güzel bir yerde.,positive,LOCATION#GENERAL,Konum
1279,1279:1,Belki mekanin üst kisminda otursaydik büyük bir ihtimal manzarada vardir ama biz maalesef otoparkta oturdugumuz için arabadan ve agaçtan bir sey göremedik.,negative,AMBIENCE#GENERAL,otoparkta
1279,1279:2,Sanirim ramazana özel bir uygulamaydi bu otoparkta masa.,neutral,AMBIENCE#GENERAL,otoparkta masa
1279,1279:3,Eger gidecekseniz özellikle mekanin üst katlarinda olmasini isteyin.,neutral,AMBIENCE#GENERAL,mekanin üst katlarinda
1279,1279:4,Lezzet konusunda da aman aman bir lezzeti yoktu.,neutral,FOOD#QUALITY,Lezzet
1279,1279:5,Manzarasi için giderim diyorsaniz denenebilir.,positive,AMBIENCE#GENERAL,Manzarasi
1280,1280:0,"Içi gayet sikici, kredi karti geçerli olmayan, çorbayi kase yerine düz tabakta servis eden, personeli asik suratli, etlerin sadece bir parça olarak geldigi ve neden bu kadar meshur oldugunu anlayamadigim gereksiz bir yer.",negative,AMBIENCE#GENERAL,Içi
1280,1280:0,"Içi gayet sikici, kredi karti geçerli olmayan, çorbayi kase yerine düz tabakta servis eden, personeli asik suratli, etlerin sadece bir parça olarak geldigi ve neden bu kadar meshur oldugunu anlayamadigim gereksiz bir yer.",negative,RESTAURANT#GENERAL,yer
1280,1280:0,"Içi gayet sikici, kredi karti geçerli olmayan, çorbayi kase yerine düz tabakta servis eden, personeli asik suratli, etlerin sadece bir parça olarak geldigi ve neden bu kadar meshur oldugunu anlayamadigim gereksiz bir yer.",negative,SERVICE#GENERAL,personeli
1280,1280:0,"Içi gayet sikici, kredi karti geçerli olmayan, çorbayi kase yerine düz tabakta servis eden, personeli asik suratli, etlerin sadece bir parça olarak geldigi ve neden bu kadar meshur oldugunu anlayamadigim gereksiz bir yer.",negative,FOOD#STYLE_OPTIONS,servis eden
1281,1281:0,"Son derece kotu servis, anlatilamayacak kadar hizmet sekorunden uzak, baska bir dunyada personel.",negative,SERVICE#GENERAL,servis
1281,1281:0,"Son derece kotu servis, anlatilamayacak kadar hizmet sekorunden uzak, baska bir dunyada personel.",negative,SERVICE#GENERAL,personel
1281,1281:1,Bir kebapci icin olmazsa olmaz olan iyi servis ve guleryuzlu ilgili personeli burda hayal bile etmeyin.,negative,SERVICE#GENERAL,personeli
1281,1281:1,Bir kebapci icin olmazsa olmaz olan iyi servis ve guleryuzlu ilgili personeli burda hayal bile etmeyin.,negative,SERVICE#GENERAL,servis
1281,1281:2,"Servis de personel de koca bir ""0""",negative,SERVICE#GENERAL,personel
1281,1281:2,"Servis de personel de koca bir ""0""",negative,SERVICE#GENERAL,Servis
1282,1282:0,servis yavastu .,negative,SERVICE#GENERAL,servis
1282,1282:1,garson a nie yavas oldugunu sordugumda 500 kisi var normaldir cvbini aldim.,negative,SERVICE#GENERAL,garson
1282,1282:4,kesinlikle tercih etmicem bi daha,negative,RESTAURANT#GENERAL,NULL
1283,1283:0,"normal - Pizzalari yeterince ince ama spesifik bir tadi eksik,mekan olarakta cok ozel olmadigindan gidilmesine gerek olmayan bir yer kanimca.",negative,AMBIENCE#GENERAL,mekan
1283,1283:0,"normal - Pizzalari yeterince ince ama spesifik bir tadi eksik,mekan olarakta cok ozel olmadigindan gidilmesine gerek olmayan bir yer kanimca.",negative,FOOD#QUALITY,tadi
1284,1284:0,Rezalet otesi bir mekan.,negative,RESTAURANT#GENERAL,mekan
1284,1284:1,Cok kaba saba garsonlari ve hizmeti olan dandik bir mekan.,negative,SERVICE#GENERAL,garsonlari
1284,1284:1,Cok kaba saba garsonlari ve hizmeti olan dandik bir mekan.,negative,RESTAURANT#GENERAL,mekan
1284,1284:2,"Manzarasi disinda tirt, sunumu da berbat gercekten.",negative,SERVICE#GENERAL,sunumu
1284,1284:2,"Manzarasi disinda tirt, sunumu da berbat gercekten.",negative,RESTAURANT#GENERAL,NULL
1284,1284:2,"Manzarasi disinda tirt, sunumu da berbat gercekten.",positive,AMBIENCE#GENERAL,Manzarasi
1284,1284:3,Tatli yemek istedik kalkin baska yere oturun dedi terbiyesizler.,negative,SERVICE#GENERAL,terbiyesizler
1285,1285:0,Tevazuya gerek yok abartı da değil.,neutral,RESTAURANT#GENERAL,NULL
1285,1285:1,İstanbulun en iyi dönerini yapıyorlar.,positive,FOOD#QUALITY,dönerini
1285,1285:3,Ancak servis harika 250 kişilik dükkanda herkese yetişiyorlar.,positive,SERVICE#GENERAL,servis
1285,1285:4,"Dönerin yanındaki patates, salata bile süper.",positive,FOOD#QUALITY,"patates, salata"
1285,1285:5,Havuç dilimi tatlı da denenebilir.,positive,FOOD#QUALITY,Havuç dilimi tatlı
1285,1285:6,Tek eksik ayranı kendilerinin yapmaması.,negative,DRINKS#STYLE_OPTIONS,ayranı
1285,1285:7,Böyle bir yer için el yapımı ayran şart.,negative,DRINKS#STYLE_OPTIONS,el yapımı ayran
1286,1286:0,"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil.",positive,FOOD#STYLE_OPTIONS,menüde
1286,1286:0,"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil.",positive,AMBIENCE#GENERAL,Mekan
1286,1286:0,"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil.",negative,FOOD#QUALITY,yemekler
1286,1286:1,Tüm puanı mekan hakediyor.,negative,RESTAURANT#GENERAL,puanı
1286,1286:1,Tüm puanı mekan hakediyor.,positive,AMBIENCE#GENERAL,mekan
1286,1286:2,Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim,negative,FOOD#QUALITY,yemek
1286,1286:2,Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim,positive,DRINKS#QUALITY,Kahve
1287,1287:0,Büyük porsiyonlar anca bir normal porsiyon olduğunda küçük pizzalari tavsiye edemem.,negative,FOOD#STYLE_OPTIONS,küçük pizzalari
1287,1287:2,Ortam olarak baya küçük bir dükkân ve ortaköye uygun.,positive,AMBIENCE#GENERAL,Ortam
1287,1287:3,Hamur biraz fazla inceydi ve peynir daha bol olabilir.,negative,FOOD#STYLE_OPTIONS,Hamur
1287,1287:3,Hamur biraz fazla inceydi ve peynir daha bol olabilir.,negative,FOOD#STYLE_OPTIONS,peynir
1287,1287:4,Domates sosu malesef çok zayif kaldi ve pizzanin seviyesini düşürüyor.,negative,FOOD#STYLE_OPTIONS,Domates sosu
1287,1287:4,Domates sosu malesef çok zayif kaldi ve pizzanin seviyesini düşürüyor.,negative,FOOD#QUALITY,pizzanin
1287,1287:5,Fiyatlar orta ile yüksek arasi.,negative,RESTAURANT#PRICES,Fiyatlar
1288,1288:0,"Kendi biralarını çoğunluğun aksine pek beğenmedim, hatta ilk defa bir birayı bitiremedim.",negative,DRINKS#QUALITY,biralarını
1288,1288:1,"Biraz boğucu bir mekan, haftasonlari özellikle çok kalabalık oluyor.",negative,AMBIENCE#GENERAL,mekan
1289,1289:0,Kalabalığın içinde hiç beklenmeyecek kadar ferah ve güzel bir mekan.,positive,AMBIENCE#GENERAL,mekan
1289,1289:1,"Bunun dışında, her ne kadar çoğu zaman talebi karşılamasa da sundukları bira menüsü burayı çok çekici kılıyor.",negative,RESTAURANT#GENERAL,talebi
1289,1289:1,"Bunun dışında, her ne kadar çoğu zaman talebi karşılamasa da sundukları bira menüsü burayı çok çekici kılıyor.",positive,DRINKS#STYLE_OPTIONS,bira menüsü
1289,1289:2,Yemekleri de çeşit konusunda çok zengin değil ama lezzetli.,negative,FOOD#STYLE_OPTIONS,Yemekleri
1289,1289:2,Yemekleri de çeşit konusunda çok zengin değil ama lezzetli.,positive,FOOD#QUALITY,Yemekleri
1289,1289:3,"Denediklerimizden, Tavuk Schnitzel mükemmel, Tavuklu Wrap harikaydı!",positive,FOOD#QUALITY,Tavuklu Wrap
1289,1289:3,"Denediklerimizden, Tavuk Schnitzel mükemmel, Tavuklu Wrap harikaydı!",positive,FOOD#QUALITY,Tavuk Schnitzel
1289,1289:4,Bir de çeşitli homemade ice tea ve limonataları gerçekten başarılı :,positive,DRINKS#QUALITY,ice tea ve limonataları
1290,1290:0,Etleri mezeleri basarili ama porsiyonlar inanilmaz buyuk.,positive,FOOD#QUALITY,Etleri mezeleri
1290,1290:0,Etleri mezeleri basarili ama porsiyonlar inanilmaz buyuk.,neutral,FOOD#STYLE_OPTIONS,porsiyonlar
1290,1290:1,3 kisi 2 kisi icin getirdiklerini rahatlikla yiyebilir.,neutral,FOOD#STYLE_OPTIONS,NULL
1290,1290:2,3 gidip 2 kisilik getirin derseniz yiyecekler bu sekilde geliyor ama kisi basina 70tl yaziyorlar cok sacma olmus,negative,FOOD#PRICES,yiyecekler
1291,1291:0,5 çayının ideal adresi karaköy'de dem.,positive,RESTAURANT#GENERAL,dem
1291,1291:1,50'den fazla çay çeşidi ile damak zevkinizi bi yerde yakalayacağı kesin!,positive,DRINKS#STYLE_OPTIONS,çay çeşidi
1291,1291:2,"Benim tavsiyem vanilya aromalı bourban vanilla, tatlı ihtiyacınız içinse damla sakızlı mastika keki.",positive,DRINKS#QUALITY,bourban vanilla
1291,1291:2,"Benim tavsiyem vanilya aromalı bourban vanilla, tatlı ihtiyacınız içinse damla sakızlı mastika keki.",positive,FOOD#QUALITY,damla sakızlı mastika keki
1291,1291:3,"Hizmet, ilgi alaka herşey şahane!",positive,SERVICE#GENERAL,"Hizmet, ilgi alaka"
1292,1292:0,iyi ki gittim de yedim dediğim bir şey yok.,negative,FOOD#QUALITY,NULL
1292,1292:2,oturma yeri de çok yok.,negative,AMBIENCE#GENERAL,oturma yeri
1292,1292:3,bu kadar meşhur olması bana garip geldi açıkçası.,negative,RESTAURANT#GENERAL,NULL
1293,1293:0,Manzara severlere...,positive,AMBIENCE#GENERAL,Manzara
1293,1293:1,"- O manzaraya bu yemekler, bu servis olmamis :",positive,AMBIENCE#GENERAL,manzaraya
1293,1293:1,"- O manzaraya bu yemekler, bu servis olmamis :",negative,FOOD#QUALITY,yemekler
1293,1293:1,"- O manzaraya bu yemekler, bu servis olmamis :",negative,SERVICE#GENERAL,servis
1293,1293:2,"(( Üstelik fiyatlarda, yemeklerine nazaran uygun degil.",negative,FOOD#PRICES,fiyatlarda
1293,1293:2,"(( Üstelik fiyatlarda, yemeklerine nazaran uygun degil.",negative,FOOD#QUALITY,yemeklerine
1293,1293:3,Yemekleri için giderseniz memnuniyetsiz ayrilabilirsiniz; ama manzara seviyorsaniz kesin gidilmeli.,positive,AMBIENCE#GENERAL,manzara
1293,1293:3,Yemekleri için giderseniz memnuniyetsiz ayrilabilirsiniz; ama manzara seviyorsaniz kesin gidilmeli.,negative,FOOD#QUALITY,Yemekleri
1294,1294:0,Kadiköy'de gitmekten zevk aldığım mekanlardan birtanesi.,positive,RESTAURANT#GENERAL,mekanlardan
1294,1294:1,"English pub tarzında dekorasyona sahip, bira çeşitliliği fazla olan tarz bir mekan.",positive,AMBIENCE#GENERAL,dekorasyona
1294,1294:1,"English pub tarzında dekorasyona sahip, bira çeşitliliği fazla olan tarz bir mekan.",positive,AMBIENCE#GENERAL,mekan
1294,1294:1,"English pub tarzında dekorasyona sahip, bira çeşitliliği fazla olan tarz bir mekan.",positive,DRINKS#STYLE_OPTIONS,bira
1294,1294:2,"Yemek olarak schinitzel ve burger denedik, biranın yanında iyi gitti.",positive,FOOD#QUALITY,schinitzel ve burger
1294,1294:3,Kış aylarında içeride oturmanızı öneririm dekorasyon ve ortam keyif veriyor...,positive,AMBIENCE#GENERAL,dekorasyon ve ortam
1295,1295:0,Dekorasyonu renkleri cok sicak ve sevimli.,positive,AMBIENCE#GENERAL,renkleri
1295,1295:0,Dekorasyonu renkleri cok sicak ve sevimli.,positive,AMBIENCE#GENERAL,Dekorasyonu
1295,1295:1,Ev yemeği yemek isteyenler için ideal bur mekan tek bir şartla ne yiyecegini bilmen lazım çünkü hersey cok lezzetli degil.,positive,FOOD#QUALITY,Ev yemeği
1295,1295:1,Ev yemeği yemek isteyenler için ideal bur mekan tek bir şartla ne yiyecegini bilmen lazım çünkü hersey cok lezzetli degil.,negative,FOOD#QUALITY,hersey
1295,1295:2,"Servis yavas, çalışanların birbirleriyle diyaloglarıni da pek sevmedim.",negative,SERVICE#GENERAL,Servis
1295,1295:2,"Servis yavas, çalışanların birbirleriyle diyaloglarıni da pek sevmedim.",negative,SERVICE#GENERAL,çalışanların
1295,1295:3,Mekan kalabalık olduğunda stres kontrolu diye bişey kalmiyor sanirim.,negative,SERVICE#GENERAL,stres kontrolu
1296,1296:0,İstanbul şubesi çokta güzel değil çaldıkları müzikler hard rock'tan çok popüler olmuş.,negative,AMBIENCE#GENERAL,çaldıkları müzikler
1296,1296:0,İstanbul şubesi çokta güzel değil çaldıkları müzikler hard rock'tan çok popüler olmuş.,negative,RESTAURANT#GENERAL,İstanbul şubesi
1297,1297:0,Arka bahçesi tüm yorgunluğunu alıyor insanın.,positive,AMBIENCE#GENERAL,Arka bahçesi
1297,1297:1,Koşuyolunun en iyilerinden kirpi en çok diyet yapanların sevdiği bir mekan çünkü menüsü sağlıklı beslenmeye uygun.,positive,FOOD#STYLE_OPTIONS,menüsü
1297,1297:1,Koşuyolunun en iyilerinden kirpi en çok diyet yapanların sevdiği bir mekan çünkü menüsü sağlıklı beslenmeye uygun.,positive,RESTAURANT#GENERAL,iyilerinden
1298,1298:0,Masa yerlesimleri pek guzel degil oturma duzeni olmamis.,negative,AMBIENCE#GENERAL,oturma duzeni
1298,1298:0,Masa yerlesimleri pek guzel degil oturma duzeni olmamis.,negative,AMBIENCE#GENERAL,Masa yerlesimleri
1298,1298:1,Yer bulmak da zor oluyor.,negative,SERVICE#GENERAL,Yer bulmak
1298,1298:2,Cok cesitli caylar var ancak fiyatlari biraz yuksek.,negative,DRINKS#PRICES,fiyatlari
1298,1298:2,Cok cesitli caylar var ancak fiyatlari biraz yuksek.,positive,DRINKS#STYLE_OPTIONS,caylar
1298,1298:3,İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta,negative,SERVICE#GENERAL,garson
1299,1299:0,Kurufasülye ne kadar değişik olabilir demeyin Bizce Kuru'da yediğim kurufasulyeden gelen hafif şekerli tat beni kendine hayran bıraktı resmen.,positive,FOOD#QUALITY,Kurufasülye
1299,1299:0,Kurufasülye ne kadar değişik olabilir demeyin Bizce Kuru'da yediğim kurufasulyeden gelen hafif şekerli tat beni kendine hayran bıraktı resmen.,positive,FOOD#QUALITY,tat
1299,1299:1,Tereyağlı pilavları ve tava yoğurdu da çok başarılı.,positive,FOOD#QUALITY,tava yoğurdu
1299,1299:1,Tereyağlı pilavları ve tava yoğurdu da çok başarılı.,positive,FOOD#QUALITY,Tereyağlı pilavları
1299,1299:2,Üzerine bal ve fındık dökülmüş sütlaçları çok cezbedici gözükse de sütlaç tadını alamadım daha çok muhallebi gibiydi.,negative,FOOD#QUALITY,sütlaç tadını
1299,1299:2,Üzerine bal ve fındık dökülmüş sütlaçları çok cezbedici gözükse de sütlaç tadını alamadım daha çok muhallebi gibiydi.,positive,FOOD#STYLE_OPTIONS,sütlaçları
